symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	mutation_category	events_n	dist	probability	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
LY75	6729	0.823336647789625	1.85823923408129	0.0421308270728864	1115647893|probability of observing >= 27 mutations is too small	missense	7	794.3,nan	0.0664599335400665	0.0664599335400665	0.490691508370298	1.20922495697233	0.0219580715893401	1115647893|probability of observing >= 27 mutations is too small	0.0109884436329162	0.0109884436329162
LY9	6730	0.227349636014877	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.13844197836817	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
LYG1	27014	0.0777048646478324	0.0980839967000696	0.338807817314244	181170602|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0418382827981134	0.0980839967000696	0.281545861992332	181170602|probability of observing >= 11 mutations is too small	NA	0.338807817314244
LYG2	29615	0.0851588536351399	0.745098273809026	0.0109625433393718	236937430|probability of observing >= 12 mutations is too small	NA	NA	NA	NA	NA	0.0552401374048507	0.0980839967000696	0.347454450291518	236937430|probability of observing >= 12 mutations is too small	NA	0.0109625433393718
LYPD1	28431	0.0809341411789288	0.90891279351278	0.00240634248570091	165320542|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0630191900844108	0.261898516403824	0.123873788957274	165320542|probability of observing >= 11 mutations is too small	NA	0.00240634248570091
LYPD2	25215	0.0617765022820626	0.0990839967000696	0.218312523010022	200055970|probability of observing >= 12 mutations is too small	NA	NA	NA	NA	NA	0.0442155208102991	0.0980839967000696	0.289072905253048	200055970|probability of observing >= 12 mutations is too small	NA	0.218312523010022
LYPD3	24880	0.200284827549608	0.360459572712179	0.199830835817799	555861163|probability of observing >= 16 mutations is too small	missense	3	522.9	0.972649027350973	0.972649027350973	0.159801764545091	0.360459572712179	0.14080181608323	555861163|probability of observing >= 16 mutations is too small	0.409227178573314	0.199830835817799
LYPD5	26397	0.118567490554439	0.188553113383885	0.230317901597741	365175974|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.0728373353958536	0.188553113383885	0.150188260652309	365175974|probability of observing >= 14 mutations is too small	NA	0.230317901597741
LYPD6B	27018	0.112404499964956	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0724475050396552	0	1	0|observed < expected, pvalue set at 1	NA	1
LYRM4	21365	0.0858200759453329	0.201060414218585	0.147584835136291	208724898|probability of observing >= 12 mutations is too small	NA	NA	NA	NA	NA	0.0536756222736753	0.201060414218585	0.0966142537581834	208724898|probability of observing >= 12 mutations is too small	NA	0.147584835136291
LYRM9	27314	0.0447390794307852	0.13609383662866	0.105345420831009	117574359|probability of observing >= 10 mutations is too small	NA	NA	NA	NA	NA	0.0237813089945097	0.13609383662866	0.0602030574201247	117574359|probability of observing >= 10 mutations is too small	NA	0.105345420831009
LYSMD1	32070	0.131276267704478	0.284016816268198	0.188946331927083	266447192|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.0976318717231256	0.284016816268198	0.138874139847297	266447192|probability of observing >= 13 mutations is too small	NA	0.188946331927083
LYSMD3	26969	0.145523221123011	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0919254865882365	0.0980839967000696	0.39499181420432	277585985|probability of observing >= 13 mutations is too small	NA	1
LYSMD4	26571	0.115985979135018	0.197167993400139	0.222638235692069	362732026|probability of observing >= 14 mutations is too small	missense	2	704.0,nan	0.955455044544955	0.955455044544955	0.0862168129642654	0.196167993400139	0.197882036068656	362732026|probability of observing >= 14 mutations is too small	0.503987821476827	0.222638235692069
LYST	1968	1.84086153310176	1.57801543009095	1	0|observed < expected, pvalue set at 1	missense	5	4187.7,nan	0.948341051658948	0.948341051658948	1.11130999073789	0.929001152981995	1	0|observed < expected, pvalue set at 1	0.998642087419928	0.998642087419928
LYZL4	28387	0.0588244062594915	0.0980839967000696	0.302320859281595	160756297|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0384651531517742	0.0980839967000696	0.268635295707417	160756297|probability of observing >= 11 mutations is too small	NA	0.302320859281595
LYZL6	29614	0.0532829123868524	0.144491456276647	0.11929955089123	150542678|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.03404260354392	0.143491456276647	0.0790670836748097	150542678|probability of observing >= 11 mutations is too small	NA	0.11929955089123
LZTFL1	6741	0.16177717251094	0.647014277108956	0.0765432341605569	278536390|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.0895295641680303	0	1	0|observed < expected, pvalue set at 1	NA	0.0765432341605569
LZTR1	6742	0.680613041120516	5.70882248804306	1.41144488906648e-09	1023834811|probability of observing >= 24 mutations is too small	missense	19	339.5	0.0017029982970017	0.0017029982970017	0.538494299531343	4.66773636668141	4.41623328306733e-09	1023834811|probability of observing >= 24 mutations is too small	2.00154639321475e-10	2.00154639321475e-10
LZTS1	13861	0.300828512069088	0.002	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.236627745179549	0	1	0|observed < expected, pvalue set at 1	NA	1
LZTS2	29381	0.543400165335193	1.29502855421791	0.0654977345941729	858423888|probability of observing >= 20 mutations is too small	NA	NA	NA	NA	NA	0.371758996689327	0	1	0|observed < expected, pvalue set at 1	NA	0.0654977345941729
LZTS3	30139	0.77581638574129	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.673291071444177	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
M1AP	25183	0.231057067586357	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.144616862724035	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
M6PR	6752	0.161030958215311	0.19839882547626	0.341428409321084	325507882|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.107655559892467	0	1	0|observed < expected, pvalue set at 1	NA	0.341428409321084
MAATS1	24010	0.385572304682062	0.740741429709961	0.15458356704053	789401955|probability of observing >= 19 mutations is too small	missense	4	293.8	0.125434874565126	0.125434874565126	0.257775248970508	0.740741429709961	0.0386695270939393	789401955|probability of observing >= 19 mutations is too small	0.0306972695420872	0.0306972695420872
MAB21L2	6758	0.627170158554865	1.23861048844927	0.176795021137181	636625977|probability of observing >= 17 mutations is too small	NA	NA	NA	NA	NA	0.548978623703892	0.59159621134031	0.461819530753242	636625977|probability of observing >= 17 mutations is too small	NA	0.176795021137181
MAB21L3	26787	0.165352991187275	0.863734807527878	0.015867250653431	412193466|probability of observing >= 15 mutations is too small	missense	3	193.5	0.300483699516301	0.300483699516301	0.108034386305594	0.44070756624888	0.0314802642515859	412193466|probability of observing >= 15 mutations is too small	0.053546826886754	0.015867250653431
MACC1	30215	0.27705927236675	0.438813423181967	0.22422165427239	697086658|probability of observing >= 18 mutations is too small	missense	3	837.1,nan,nan	0.666289333710666	0.666289333710666	0.167213094641284	0.438813423181967	0.0709206028553118	697086658|probability of observing >= 18 mutations is too small	0.19148241300694	0.19148241300694
MACF1	13664	6.9094436900089	3.81188593649333	1	0|observed < expected, pvalue set at 1	missense	7	3161.1	0.0497059502940497	0.0497059502940497	4.3976554021888	3.80788593649333	1	0|observed < expected, pvalue set at 1	0.198904853131253	0.198904853131253
MACO1	25572	0.361749669182078	0.467743038578994	0.31191899132838	688730090|probability of observing >= 18 mutations is too small	missense	2	331.0	0.296468703531296	0.296468703531296	0.244753332181585	0.465743038578994	0.177451436944488	688730090|probability of observing >= 18 mutations is too small	0.207534967877096	0.207534967877096
MACROD2	16126	0.187090474265838	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.11936619960802	0	1	0|observed < expected, pvalue set at 1	NA	1
MAD1L1	6762	0.44192298452465	0.180559450293216	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.302428779148489	0.178559450293216	1	0|observed < expected, pvalue set at 1	NA	1
MAD2L1	6763	0.123991467941012	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0882175673700729	0	1	0|observed < expected, pvalue set at 1	NA	1
MAD2L2	6764	0.165420431398913	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.126052260019352	0	1	0|observed < expected, pvalue set at 1	NA	1
MADCAM1	6765	0.174741186642432	0.242778460711517	0.260592803088688	659053969|probability of observing >= 18 mutations is too small	missense	2	204.0	0.345748654251346	0.345748654251346	0.137426408723997	0.242778460711517	0.199846070568591	659053969|probability of observing >= 18 mutations is too small	0.253739731696943	0.253739731696943
MADD	6766	1.12058153243371	1.50747935165085	0.242518947351343	1142486916|probability of observing >= 29 mutations is too small	missense	7	1707.2	0.987881012118988	0.987881012118988	0.800769762957673	1.50647935165085	0.0718447482033218	1142486916|probability of observing >= 29 mutations is too small	0.258731742342866	0.242518947351343
MAEA	13731	0.341374252908107	1.53218445244641	0.00380306529454908	706583076|probability of observing >= 18 mutations is too small	missense	7	427.8	0.973254026745973	0.973254026745973	0.265557721525461	1.53018445244641	0.000280417953452913	706583076|probability of observing >= 18 mutations is too small	0.00251257487355832	0.00251257487355832
MAEL	25929	0.228562037654907	0.151996738300682	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.128156555210625	0.151996738300682	0.360763414365564	449537191|probability of observing >= 15 mutations is too small	NA	1
MAF	6776	0.454506450187651	3.74615650905545	1.11690189332818e-05	835647489|probability of observing >= 20 mutations is too small	missense	6	108.9	0.031995968004032	0.031995968004032	0.39938261511678	2.45112795483754	0.000857692855895151	835647489|probability of observing >= 20 mutations is too small	0.000315684777958194	1.11690189332818e-05
MAFA	23145	0.251076880445595	0.131470005773832	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.217633034126805	0.131470005773832	1	0|observed < expected, pvalue set at 1	NA	1
MAFB	6408	0.218578348970484	1.29402855421791	0.00134375328657128	677335158|probability of observing >= 18 mutations is too small	NA	NA	NA	NA	NA	0.188200034305365	0	1	0|observed < expected, pvalue set at 1	NA	0.00134375328657128
MAFF	6780	0.42165264719335	0.730491016941679	0.265633402136076	411216819|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.398175876738891	0.730491016941679	0.254856125906573	411216819|probability of observing >= 15 mutations is too small	NA	0.265633402136076
MAFG	6781	0.149459637932196	0.224477252772922	0.342172328693522	299972126|probability of observing >= 13 mutations is too small	NA	NA	NA	NA	NA	0.125643963853891	0.224477252772922	0.315386502407981	299972126|probability of observing >= 13 mutations is too small	NA	0.342172328693522
MAG	6783	0.391701397938247	0.232213867356245	1	0|observed < expected, pvalue set at 1	missense	2	1227.0	0.878988121011879	0.878988121011879	0.287929359055185	0.231213867356245	1	0|observed < expected, pvalue set at 1	0.992363433042133	0.992363433042133
MAGEA1	6796	0.0507268139928074	0.0980839967000696	0.296691990914503	161274876|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0297865409856561	0.0980839967000696	0.259457857703252	161274876|probability of observing >= 11 mutations is too small	NA	0.296691990914503
MAGEA10	6797	0.0565045709728241	0.0980839967000696	0.310530185950893	168823383|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0370878432559533	0.0980839967000696	0.278557299818983	168823383|probability of observing >= 11 mutations is too small	NA	0.310530185950893
MAGEA11	6798	0.0629485271015023	0.0980839967000696	0.349131851574641	199809839|probability of observing >= 12 mutations is too small	NA	NA	NA	NA	NA	0.0375057616783146	0.0980839967000696	0.306642319139674	199809839|probability of observing >= 12 mutations is too small	NA	0.349131851574641
MAGEA4	6802	0.0529571539471486	0.0980839967000696	0.309885475637485	171146198|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0327292948249659	0.0980839967000696	0.274554639626527	171146198|probability of observing >= 11 mutations is too small	NA	0.309885475637485
MAGEB16	21188	0.0517775234819323	0.0980839967000696	0.296169342948531	160390298|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.0297942012394712	0.0980839967000696	0.257180637662968	160390298|probability of observing >= 11 mutations is too small	NA	0.296169342948531
MAGEB17	17418	0.0634844319231404	0.111648560206582	0.157700261031355	214240406|probability of observing >= 12 mutations is too small	NA	NA	NA	NA	NA	0.0431969716621932	0.111648560206582	0.112451651694754	214240406|probability of observing >= 12 mutations is too small	NA	0.157700261031355
MAGEB2	6809	0.0564396163860371	0.848954103802594	0.00117705009000668	167141237|probability of observing >= 11 mutations is too small	missense	2	172.0	0.311862688137312	0.311862688137312	0.0393586205408353	0.201939826693638	0.041645500253679	167141237|probability of observing >= 11 mutations is too small	0.0694029575978324	0.00117705009000668
MAGEB4	6811	0.0572275915886466	0.647014277108956	0.0191091629108348	179176110|probability of observing >= 11 mutations is too small	NA	NA	NA	NA	NA	0.039425821070874	0	1	0|observed < expected, pvalue set at 1	NA	0.0191091629108348
MAGEC1	6812	0.141533867676516	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.0927224332852644	0.0980839967000696	0.610439023765519	532259678|probability of observing >= 16 mutations is too small	NA	1
MAGEC3	23798	0.134308697150442	0.745098273809026	0.0339273850099055	461119130|probability of observing >= 15 mutations is too small	NA	NA	NA	NA	NA	0.0772885596586024	0.0980839967000696	0.544348967839687	461119130|probability of observing >= 15 mutations is too small	NA	0.0339273850099055
MAGED1	6813	0.296574526337778	0.132438776547685	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.171148760404321	0.132438776547685	1	0|observed < expected, pvalue set at 1	NA	1
MAGED2	16353	0.253825052414902	1.01806001117917	0.0473472246140655	360982381|probability of observing >= 14 mutations is too small	NA	NA	NA	NA	NA	0.152693887798839	0.156696312632654	0.368620705709629	360982381|probability of observing >= 14 mutations is too small	NA	0.0473472246140655
MAGEE1	24934	0.178930195331057	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	NA	NA	NA	NA	0.121965975048759	0.107623927603254	1	0|observed < expected, pvalue set at 1	NA	1
