symbol	hgnc_id	expected_all	observed_all	dne_all_p	info_all	probability	mutation_category	dnn_p	expected_mis	observed_mis	dne_mis_p	info_mis	com_p	min_p
HDAC10	18128	0.264565841139993	0.220075809437	1	0|observed < expected, pvalue set at 1	0.856862143137857	missense	0.856862143137857	0.194589161865069	0.220075809437	0.352720757590093	699598578|probability of observing >= 18 mutations is too small	0.66387209954312	0.66387209954312
HDAC2	4853	0.651262275716004	5.07474363397176	2.4166898028358e-05	522074331|probability of observing >= 16 mutations is too small	0.0286349713650286	missense	0.0286349713650286	0.490742213327099	3.25033625968698	0.000826906786803991	522074331|probability of observing >= 16 mutations is too small	0.000275876346541017	2.4166898028358e-05
HDAC3	4854	0.490047707105942	2.18789999436904	0.00898310760174435	416886890|probability of observing >= 15 mutations is too small	0.0573329426670573	missense	0.0573329426670573	0.432631003870023	2.18789999436904	0.00617929427045875	416886890|probability of observing >= 15 mutations is too small	0.00316916160937861	0.00316916160937861
HDAC4	14063	0.984555028267296	0.004	1	0|observed < expected, pvalue set at 1	NA	NA	NA	0.75167593822597	0	1	0|observed < expected, pvalue set at 1	NA	1
HDAC5	14068	0.924975664741349	2.15474408108198	0.0577078024696799	950955450|probability of observing >= 22 mutations is too small	0.0523909476090524	missense	0.0523909476090524	0.688382904952269	1.35817174104881	0.116580123197173	950955450|probability of observing >= 22 mutations is too small	0.0372462266004187	0.0372462266004187
HDAC6	14064	0.470448691027833	0.168547202276619	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.335261499117322	0.168547202276619	1	0|observed < expected, pvalue set at 1	NA	1
HDAC7	14067	0.462112049311233	0.212737485970377	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.334295867582896	0.212737485970377	1	0|observed < expected, pvalue set at 1	NA	1
HDAC8	13315	0.10901171340949	0.001	1	0|observed < expected, pvalue set at 1	NA	NA	NA	0.0711722995211417	0	1	0|observed < expected, pvalue set at 1	NA	1
HDAC9	14065	0.470763442709293	0.385318288017349	1	0|observed < expected, pvalue set at 1	0.830685169314831	missense	0.830685169314831	0.291129174446462	0.384318288017349	0.310723693081974	840296994|probability of observing >= 20 mutations is too small	0.607691119551171	0.607691119551171
HDC	4855	0.26893402529165	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.182892234424779	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
HDGF	4856	0.107672490806612	0.234345649360717	0.158487019892254	302523224|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0737128720682249	0.234345649360717	0.100135854001693	302523224|probability of observing >= 13 mutations is too small	NA	0.158487019892254
HDHD5	1843	0.176786755213775	0.647014277108956	0.062820144610987	491497799|probability of observing >= 16 mutations is too small	NA	missense	NA	0.122674248922234	0	1	0|observed < expected, pvalue set at 1	NA	0.062820144610987
HDLBP	4857	1.00686996365667	2.75059828401851	0.0215465018455217	999566381|probability of observing >= 23 mutations is too small	0.731230268769731	missense	0.731230268769731	0.72646768436158	1.95302594398533	0.0253710415343774	999566381|probability of observing >= 23 mutations is too small	0.0925224134391027	0.0215465018455217
HEATR1	25517	1.25167244682548	1.47214877306452	0.34751451266383	1085543882|probability of observing >= 26 mutations is too small	0.552956447043553	missense	0.552956447043553	0.830200088681155	1.47114877306452	0.133156609131976	1085543882|probability of observing >= 26 mutations is too small	0.265708274403799	0.265708274403799
HEATR3	26087	0.263178552578586	0.196167993400139	1	0|observed < expected, pvalue set at 1	0.492123507876492	missense	0.492123507876492	0.185026168763411	0.196167993400139	0.431092497963261	606458362|probability of observing >= 17 mutations is too small	0.541081617648108	0.541081617648108
HEATR4	16761	0.338539267957591	0.591075623961102	0.201088552641908	785337723|probability of observing >= 19 mutations is too small	0.303167696832303	missense	0.303167696832303	0.20067465801911	0.589075623961102	0.0348115879301166	785337723|probability of observing >= 19 mutations is too small	0.0585867534717704	0.0585867534717704
HEATR5A	20276	0.770308884260462	1.41634950935793	0.113051758429342	1063396036|probability of observing >= 25 mutations is too small	0.137565862434138	missense	0.137565862434138	0.495250379956224	1.41634950935793	0.010644587317137	1063396036|probability of observing >= 25 mutations is too small	0.0110210830200817	0.0110210830200817
HEATR5B	29273	0.959315653654199	1.08900640336371	0.367357202829687	1107344541|probability of observing >= 27 mutations is too small	0.607984392015608	missense	0.607984392015608	0.609512453582866	0.887607577887452	0.216838355960077	1107344541|probability of observing >= 27 mutations is too small	0.398958277199691	0.367357202829687
HEATR6	24076	0.468859959886635	0.386127702013292	1	0|observed < expected, pvalue set at 1	0.527057472942527	missense	0.527057472942527	0.305144720034799	0.386127702013292	0.312879652739078	889469977|probability of observing >= 21 mutations is too small	0.462128426280199	0.462128426280199
HEATR9	26548	0.18179381551872	0.159915262919162	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0927098724832866	0.159915262919162	0.232139205657944	451359132|probability of observing >= 15 mutations is too small	NA	1
HECTD1	20157	2.0519505298703	3.50738426395259	0.100739315228259	1142406122|probability of observing >= 29 mutations is too small	0.667520332479668	missense	0.667520332479668	1.37422425861836	2.5921805768102	0.0731956848071594	1142406122|probability of observing >= 29 mutations is too small	0.196357199177941	0.100739315228259
HECTD2	26736	0.458377321586811	0.552450617574957	0.384449878223962	624675923|probability of observing >= 17 mutations is too small	0.920904079095921	missense	0.920904079095921	0.348457876590061	0.552450617574957	0.294940366693553	624675923|probability of observing >= 17 mutations is too small	0.625625561227794	0.384449878223962
HECTD3	26117	0.554502351000871	0.288234291317279	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.43319496923069	0.286234291317279	1	0|observed < expected, pvalue set at 1	NA	1
HECTD4	26611	2.21867275269901	4.24091960951763	0.0211443642297785	1226990080|probability of observing >= 41 mutations is too small	0.843684156315844	missense	0.843684156315844	1.62049310638745	2.94289105529971	0.0361185448831326	1226990080|probability of observing >= 41 mutations is too small	0.136850386898955	0.0211443642297785
HECW1	22195	0.909431749993758	1.02589705331328	0.373546865534919	1110538799|probability of observing >= 27 mutations is too small	0.0772589227410773	missense	0.0772589227410773	0.646598914372047	0.622520112451629	1	0|observed < expected, pvalue set at 1	0.275087569079941	0.275087569079941
HECW2	29853	0.746444891502925	0.002	1	0|observed < expected, pvalue set at 1	NA	NA	NA	0.497607308569029	0	1	0|observed < expected, pvalue set at 1	NA	1
HEG1	29227	0.434620963633901	1.11656441168132	0.0491177804976442	1002506652|probability of observing >= 23 mutations is too small	0.412926587073413	missense	0.412926587073413	0.289307957413407	0.46955013457236	0.191373076927957	1002506652|probability of observing >= 23 mutations is too small	0.27958474439975	0.0491177804976442
HELB	17196	0.316685011706015	0.451046014287098	0.255570094399525	786084176|probability of observing >= 19 mutations is too small	0.557958442041558	missense	0.557958442041558	0.20256477267521	0.451046014287098	0.104464327442767	786084176|probability of observing >= 19 mutations is too small	0.223959880318974	0.223959880318974
HELQ	18536	0.354935282570874	0.24809164673617	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.244444446667106	0.24809164673617	0.405781731130117	753702499|probability of observing >= 19 mutations is too small	NA	1
HELZ	16878	0.964179999577441	0.998739602036085	0.418590521096502	1061028517|probability of observing >= 25 mutations is too small	0.923242076757923	missense	0.923242076757923	0.525920544224309	0.998739602036085	0.0970542240329843	1061028517|probability of observing >= 25 mutations is too small	0.30576199659915	0.30576199659915
HELZ2	30021	1.01878269924636	0.380698923540705	1	0|observed < expected, pvalue set at 1	0.0986419013580986	missense	0.0986419013580986	0.747791390317063	0.371698923540705	1	0|observed < expected, pvalue set at 1	0.327122107417641	0.327122107417641
HEMGN	17509	0.112560004238903	0.132961006825853	0.241050349618036	293832901|probability of observing >= 13 mutations is too small	NA	missense	NA	0.0598125526294748	0.132961006825853	0.146506433758264	293832901|probability of observing >= 13 mutations is too small	NA	0.241050349618036
HENMT1	26400	0.114076285267526	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0739485124376943	0.0980839967000696	0.428567858907912	305498344|probability of observing >= 13 mutations is too small	NA	1
HEPACAM	26361	0.362439545003483	0.500839293812151	0.320561689696876	518895818|probability of observing >= 16 mutations is too small	0.0437599562400438	missense	0.0437599562400438	0.307434911166628	0.500839293812151	0.264957842093046	518895818|probability of observing >= 16 mutations is too small	0.0632739828934799	0.0632739828934799
HEPACAM2	27364	0.145958210535084	0.107281141135184	1	0|observed < expected, pvalue set at 1	0.261478738521261	missense	0.261478738521261	0.097638853888286	0.107281141135184	0.321497360490589	353711201|probability of observing >= 14 mutations is too small	0.292223125409874	0.292223125409874
HEPH	4866	0.233430139856592	0.649030164439873	0.0861484915512879	506061219|probability of observing >= 16 mutations is too small	0.385446614553385	missense	0.385446614553385	0.136925608345701	0.649030164439873	0.0102105329260841	506061219|probability of observing >= 16 mutations is too small	0.0257298253623424	0.0257298253623424
HEPHL1	30477	0.439229108692238	0.396250753491471	1	0|observed < expected, pvalue set at 1	0.458269541730458	missense	0.458269541730458	0.271620098887305	0.395250753491471	0.2521274786028	842785915|probability of observing >= 20 mutations is too small	0.364896379795128	0.364896379795128
HEPN1	34400	0.0195184894644448	0.0980839967000696	0.120746770599077	72389670|probability of observing >= 8 mutations is too small	NA	missense	NA	0.0110342093298469	0.0980839967000696	0.10500550718342	72389670|probability of observing >= 8 mutations is too small	NA	0.120746770599077
HERC1	4867	2.21623083483774	1.9166720860255	1	0|observed < expected, pvalue set at 1	0.0167449832550167	missense	0.0167449832550167	1.44538344422715	1.9146720860255	0.209303176943787	1222340427|probability of observing >= 40 mutations is too small	0.0233194904720929	0.0233194904720929
HERC2	4868	2.25799891466578	0.86451100780507	1	0|observed < expected, pvalue set at 1	0.431755568244432	missense	0.431755568244432	1.6162479573374	0.86251100780507	1	0|observed < expected, pvalue set at 1	0.794385198404489	0.794385198404489
HERC3	4876	0.377197923933848	0.695726530226504	0.167415559341817	733947392|probability of observing >= 19 mutations is too small	0.617499382500618	missense	0.617499382500618	0.247392167168682	0.695726530226504	0.0489957864381451	733947392|probability of observing >= 19 mutations is too small	0.136089366290035	0.136089366290035
HERC4	24521	0.393657378194673	0.282951210476433	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.270852470396063	0.282951210476433	0.41593203679273	744271637|probability of observing >= 19 mutations is too small	NA	1
HERC5	24368	0.291401954374683	0.0990839967000696	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.191984274946906	0.0980839967000696	1	0|observed < expected, pvalue set at 1	NA	1
HERPUD1	13744	0.175473745562422	0.272173051443901	0.284642230339401	346300652|probability of observing >= 14 mutations is too small	NA	missense	NA	0.126424906017239	0.272173051443901	0.216514688737129	346300652|probability of observing >= 14 mutations is too small	NA	0.284642230339401
HES3	26226	0.0965276152018924	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0800493652330116	0	1	0|observed < expected, pvalue set at 1	NA	1
HES5	19764	0.0741472138796377	0	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.0558076050175953	0	1	0|observed < expected, pvalue set at 1	NA	1
HES6	18254	0.213199787277993	0.001	1	0|observed < expected, pvalue set at 1	NA	missense	NA	0.170472168529178	0	1	0|observed < expected, pvalue set at 1	NA	1
HES7	15977	0.14798167109515	0.169959505149087	0.337348102047962	413877564|probability of observing >= 15 mutations is too small	NA	missense	NA	0.11701826287966	0.169959505149087	0.282923495409344	413877564|probability of observing >= 15 mutations is too small	NA	0.337348102047962
HEXA	4878	0.244452387519169	0.607725964385907	0.115442468682793	499951780|probability of observing >= 16 mutations is too small	0.861416138583861	missense	0.861416138583861	0.170294733119797	0.606725964385907	0.03226046406001	499951780|probability of observing >= 16 mutations is too small	0.12736263549398	0.115442468682793
HEXB	4879	0.228586633139529	0.285684391328961	0.308699258826953	470462819|probability of observing >= 15 mutations is too small	NA	missense	NA	0.135442042481774	0.285684391328961	0.181876268823728	470462819|probability of observing >= 15 mutations is too small	NA	0.308699258826953
HEXDC	26307	0.177950353824375	0.196167993400139	0.391007102381276	637520752|probability of observing >= 17 mutations is too small	0.823519176480824	missense	0.823519176480824	0.115004882214666	0.196167993400139	0.299028761493283	637520752|probability of observing >= 17 mutations is too small	0.591355015172515	0.391007102381276
